relation,x_type,y_type,x_id,y_id,uid,x_preferred_name,y_preferred_name,x_preferred_name_score,y_preferred_name_score
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4907,:34922439:Ny9oNnoypusqpB2S6bwtPE,duchenne muscular dystrophy,nt5e,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:4015,:34922439:RRUe4oCJ8NAtWREqiA8XnE,becker muscular dystrophy,lox,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:2006,:34922439:9JMeDh89uUqjiE5LQnCCV7,becker muscular dystrophy,eln,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:5341,:34922439:NsqcA4T9VTqTikBRE8rG8Q,becker muscular dystrophy,plek,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:10320,:34922439:3RLtu9x9Dby6fv9hpCS57h,becker muscular dystrophy,ikzf1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1513,:34922439:UahTowoDKdtQXYrFuqzJLw,becker muscular dystrophy,ctsk,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:7058,:34922439:GtDN5VNAb79qMc3m9etX89,becker muscular dystrophy,thbs2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:9509,:34922439:cmoLsvP8PPFpZ6KsJ7Uber,becker muscular dystrophy,adamts2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1289,:34922439:ECR8qtGczYFVMoAVzF8S3F,becker muscular dystrophy,col5a1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:598,:34922439:SXE2LFYZJRFGZ8eK7cR4BX,becker muscular dystrophy,bcl2l1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1017,:34922439:DEKrctByKQJsLUPRNTPQNk,becker muscular dystrophy,cdk2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1674,:34921931:LVf8mRYVurynnAZWmT6Cig,duchenne muscular dystrophy,des,1000.0,92.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:15230,kg4rd:924,:34884423:CCA6xYgT3DfZk75ABusKBo,dorsal vessel heart,cd7,1000.0,86.95652173913044
drug_effect,drug,effect/phenotype,kg4rd:9081,kg4rd:2093,:34850383:KuvnWKwocSNxKMx6QYMZ69,idebenone,respiratory insufficiency,1000.0,88.88888888888889
disease_disease,disease,disease,kg4rd:16147,kg4rd:10679,:34850383:GSSKf9EFHKRmjk7Ygvssdv,qualitative or quantitative defects of dystrophin,duchenne muscular dystrophy,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:6955,kg4rd:101805492,:34819506:g2CpuV9J7nctY3D8mdSyhb,immune response,casc9,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:11140,:34802091:5WqmHYBTRkEVqkWqjY6W8X,duchenne muscular dystrophy,gastrointestinal duplication,1000.0,89.65517241379311
drug_effect,drug,effect/phenotype,kg4rd:6014,kg4rd:988,:34797383:QJakxs973TnmvwiL92u3Lb,eteplirsen,skin rash,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:6014,kg4rd:1756,:34797383:23RHhDesPAkz6t7wJW23nn,eteplirsen,dmd,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2697,:34796900:2BAMTzYMdABgwnN3kDoeRz,duchenne muscular dystrophy,gja1,1000.0,100.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12664,:34796900:YdXquGXbDZAvG3QfDSZ8oD,duchenne muscular dystrophy,reduced left ventricular ejection fraction,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16147,kg4rd:2650,:34787322:KBAzMeKzjUiGzyBatThQ6f,qualitative or quantitative defects of dystrophin,scoliosis,1000.0,1000.0
disease_disease,disease,disease,kg4rd:18901,kg4rd:16147,:34764091:9EWequqryMTJRUXWuzLo9K,left ventricular noncompaction,qualitative or quantitative defects of dystrophin,1000.0,1000.0
disease_disease,disease,disease,kg4rd:4994,kg4rd:859193,:34764091:kTkf4GPCeVkaJeEDBAg6Ph,cardiomyopathy,neuroocular syndrome,86.48648648648648,88.37209302325581
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1410,:34756724:TM5zvKrk3L6MX3opdg3nQH,becker muscular dystrophy,decreased liver function,1000.0,90.32258064516128
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7846,:34731335:KGtqjLSXQhERKRfDFA9dv9,duchenne muscular dystrophy,tuba1a,87.09677419354838,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:34677,:34719507:h6bqZLBPHpGuEsVd3d3YMp,duchenne muscular dystrophy,ankle contracture,1000.0,97.14285714285714
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3687,:34704592:TahFyHg3CSbKGpmnVBpYwx,duchenne muscular dystrophy,centrally nucleated skeletal muscle fibers,1000.0,92.3076923076923
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2808,:34698513:8AB5Li5pqKycsCmbYw5axs,duchenne muscular dystrophy,kyphosis,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:11106,:34689766:7Dc2ouPNYf8pcwTr4BivWt,primary adrenal insufficiency,hypovolemia,1000.0,95.65217391304348
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:1010,:34689766:Agk5AmdSzJWJAnGJyDEzVJ,primary adrenal insufficiency,hypopigmentation of the skin,1000.0,90.9090909090909
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:2329,:34689766:iPa35DPayjSJKvh2aqLyZe,primary adrenal insufficiency,drowsiness,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:1943,:34689766:3RVGLC34wuHNupkmTXzrD9,primary adrenal insufficiency,hypoglycemia,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:2902,:34689766:HMFJyYvnkJtJxkxXZ5tro4,primary adrenal insufficiency,hyponatremia,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:15128,kg4rd:2153,:34689766:XQPV8b9ufkepzpuPdPfxbr,primary adrenal insufficiency,hyperkalemia,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10399,kg4rd:8244,:34689766:mmaQiXGXseZh8YeF5egVuX,chromosome xp21 deletion syndrome,congenital adrenal hypoplasia,1000.0,86.56716417910448
bioprocess_protein,biological_process,gene/protein,kg4rd:55074,kg4rd:1756,:34681707:KdwfxN7jpytN3ujHZQrxev,calcium ion homeostasis,dmd,90.47619047619048,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4386,:34680138:J4U8MJdPoab6x3d8Fwqkzj,duchenne muscular dystrophy,gastrointestinal inflammation,1000.0,88.88888888888889
exposure_bioprocess,,biological_process,kg4rd:D001621,kg4rd:48468,:34680138:6ZhEfD2Ga89c9xgoTZza3X,betahistine,cell development,85.71428571428572,1000.0
exposure_protein,,gene/protein,kg4rd:C506248,kg4rd:6346,:34652145:Ls2sDadY2Wp4r8W7Afs4zG,"3-(5-nitrofuryl)-7-(5-nitrofurfurylidene)-3,3a,4,5,6,7-hexahydro-2h-indazole",ccl1,95.23809523809523,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:8112,:34629214:myWY45xxekmzHhpntn4AvM,duchenne muscular dystrophy,plantar flexion contracture,1000.0,90.32258064516128
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7273,:34569076:ZBCkpPnE3tKZKcYsGU9QHR,duchenne muscular dystrophy,ttn,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4632,:34569076:MV2WjNhKFnPAEVSadMiR3P,duchenne muscular dystrophy,myl1,1000.0,94.73684210526316
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2934,:34569076:WTiGFXgHzqFyy6iv5jFE4M,duchenne muscular dystrophy,gsn,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:5237,:34553378:LjKg6gMrvRWw3QweNmXe5n,duchenne muscular dystrophy,degenerative liver disease,1000.0,86.79245283018868
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2660,:34553378:gExpDPE3dZLAhehGKzkcNZ,duchenne muscular dystrophy,mstn,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:1039,kg4rd:57154,:34553378:DGahR4nkBUs4nptxJG66fw,fenofibrate,smurf1,1000.0,90.9090909090909
indication,drug,disease,kg4rd:1039,kg4rd:10679,:34553378:ZaeSGY6sz6ePGtxu5M4hAE,fenofibrate,duchenne muscular dystrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2757,:34524678:kv2Gqz5MVcTQpDfGfD3GPN,duchenne muscular dystrophy,recurrent fractures,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:757,kg4rd:41166,:34506040:CSwDJguKRJQBho9WG9wUNB,glucocorticoid-induced osteoporosis,fractured vertebra,1000.0,91.89189189189189
disease_disease,disease,disease,kg4rd:10679,kg4rd:757,:34506040:EGgxZSVrtzowQ54cymbY2H,duchenne muscular dystrophy,glucocorticoid-induced osteoporosis,93.10344827586206,1000.0
indication,drug,disease,kg4rd:630,kg4rd:757,:34506040:9o7CVjwXP4GcPxJ6xB4tZr,alendronic acid,glucocorticoid-induced osteoporosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:7010,:34505932:fNZKwPFYMGCJ8MBrkMCkNM,duchenne muscular dystrophy,poor fine motor coordination,1000.0,87.17948717948718
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:283120,:34454586:Mk7xKaH2pMcLA76CFtczM6,myoblast differentiation,h19,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:5216,:34453345:Quq2LJucWHqwXNAdwkjQRE,duchenne muscular dystrophy,impaired mastication,1000.0,86.48648648648648
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3326,:34453345:KHE3ePbKxqyveaGPU4S7aY,duchenne muscular dystrophy,myalgia,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:6816,:34453345:DgjCBf3UTv3E4ZKWksiNRK,duchenne muscular dystrophy,arthropathy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2094,:34432537:FxL9ikFmAr9JRrYZszmcNR,duchenne muscular dystrophy,dyspnea,1000.0,88.88888888888889
exposure_protein,,gene/protein,kg4rd:D005938,kg4rd:6387,:34424816:YaynZqyhyaWXZQ3MqUsvui,glucocorticoids,cxcl12,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:6954,kg4rd:6387,:34424816:AzNjaCTKBvZWUugynffqD6,inflammatory response,cxcl12,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:7009,:34405910:YK7LHEexjJ4YjgX4p9kk2v,muscular dystrophy,central nervous system degeneration,1000.0,85.71428571428572
disease_protein,disease,gene/protein,kg4rd:5045,kg4rd:8483,:34400329:QqyDVLBxdymzwB5BkousCz,hypertrophic cardiomyopathy,cilp,88.46153846153845,85.71428571428572
bioprocess_protein,biological_process,gene/protein,kg4rd:45677,kg4rd:3976,:34392367:jEjADjkZs9hhtttHdPTHzY,negative regulation of r7 cell differentiation,lif,86.20689655172413,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3287,kg4rd:1756,:34374652:e6MT4ysaR44eNk3uTM7kHZ,abnormality of mitochondrial metabolism,dmd,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:15230,kg4rd:494327,:34329686:a2SWThKUieF8qx8DfQWwuM,dorsal vessel heart,mir378a,1000.0,100.0
drug_protein,drug,gene/protein,kg4rd:255,kg4rd:1756,:34291884:bbURuKKUTtSf3CYTbuiJvf,diethylstilbestrol,dmd,85.71428571428572,1000.0
indication,drug,disease,kg4rd:255,kg4rd:10679,:34291884:k2SQFYKb8sMHtZKnohDD5P,diethylstilbestrol,duchenne muscular dystrophy,85.71428571428572,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:55869,:34214631:7GzKSEE33G9HnkfyRpfHGA,duchenne muscular dystrophy,hdac8,1000.0,1000.0
indication,drug,disease,kg4rd:4866,kg4rd:10679,:34209117:9fVbGdnR6VCjr43xKgNTXJ,halofuginone,duchenne muscular dystrophy,100.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:7005,kg4rd:133522,:34197911:LuWpDhBWd8wBTJMWCcM4jz,mitochondrion organization,ppargc1b,1000.0,89.85507246376811
exposure_bioprocess,,biological_process,kg4rd:C575255,kg4rd:140937,:34197911:o8KQWsNfWhdG9SfUjEsFxf,givinostat,"histone h4k12 deacetylase activity, hydrolytic mechanism",1000.0,87.5
exposure_bioprocess,,biological_process,kg4rd:C575255,kg4rd:7005,:34197911:hji9UDkNXgpWeXDfkh6DwP,givinostat,mitochondrion organization,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:406,:34191629:c6SxQdxz7pSai7bptQ2upU,duchenne muscular dystrophy,bmal1,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1407,:34191629:b4Y9bhbqjZ87xNk4zhjDf6,duchenne muscular dystrophy,cry1,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1408,:34191629:XPfLvnJCnrSCrrbqjTKPpY,duchenne muscular dystrophy,cry2,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9975,:34191629:jy4haNGy7PDGN5w9sukbA4,duchenne muscular dystrophy,nr1d2,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2101,:34191629:ETMbNPt54cZjbBM8kWqnPX,duchenne muscular dystrophy,esrra,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:10059,:34191629:4xwKasdy6AzzsJcxP42v43,duchenne muscular dystrophy,dnm1l,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4976,:34191629:3angqzwyNbjkBYd8KDNoAz,duchenne muscular dystrophy,opa1,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:55669,:34191629:ZvENxfoRJ5Syf8dwbP7E3t,duchenne muscular dystrophy,mfn1,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:664,:34191629:5usrUYjj2i2K5fqS56PTK9,duchenne muscular dystrophy,bnip3,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:8678,:34191629:AEZRAT6yuuzGZo9Lw8oHPX,duchenne muscular dystrophy,becn1,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:8864,:34191629:htxtmaEQCsZBTedBPYs7iD,duchenne muscular dystrophy,per2,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9572,:34191629:Jh7yB723wwWP6XZL8uXtiV,duchenne muscular dystrophy,nr1d1,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:81631,:34191629:hEEKy2FYXdogdAH8R5kjJW,duchenne muscular dystrophy,map1lc3b,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:8878,:34191629:kxWDdMCbsgRCQwQzS3CSfk,duchenne muscular dystrophy,sqstm1,93.10344827586206,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:8610,kg4rd:10891,:34191629:XAKMKZ8CqNnn9LotWQgnz5,lipid biosynthetic process,ppargc1a,85.71428571428572,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:8610,kg4rd:2101,:34191629:cEza3YZcERG3TVoTXUi9Lv,lipid biosynthetic process,esrra,85.71428571428572,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:5260,:34148958:CCurkhNxT7geHdmc3tfUwe,duchenne muscular dystrophy,autism,1000.0,92.3076923076923
off-label use,drug,disease,kg4rd:1238,kg4rd:10679,:34148958:4MaF7wKG7Hj4WDWij9xujQ,aripiprazole,duchenne muscular dystrophy,1000.0,1000.0
indication,drug,disease,kg4rd:1238,kg4rd:6664,:34148958:SxLBfxN8qSXPxrRFe3tcVR,aripiprazole,atrial septal defect,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:1238,kg4rd:737,:34148958:VKNvb5fyTVYeMxSjinSQkS,aripiprazole,irritability,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:1238,kg4rd:100785,:34148958:2gupKV66heRWMbLUDmsxz3,aripiprazole,insomnia,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:1238,kg4rd:738,:34148958:ejG862xnUGi9LFLc4TfAaN,aripiprazole,hallucinations,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:1238,kg4rd:746,:34148958:XTTmoAcZxzRKFsVSZFxcTX,aripiprazole,delusion,1000.0,1000.0
indication,drug,disease,kg4rd:13161,kg4rd:19079,:34097287:oWJx5dA2ZjUedTqBHtzFrc,nusinersen,proximal spinal muscular atrophy,1000.0,1000.0
indication,drug,disease,kg4rd:15528,kg4rd:19079,:34097287:XrDrpLcp2AeKtWqfkx8a9o,onasemnogene abeparvovec,proximal spinal muscular atrophy,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6123,:34081545:nkjGDqgmdySEHNB9JLmajW,duchenne muscular dystrophy,rpl3l,93.10344827586206,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:42246,kg4rd:3146,:34078746:koBCR3PSfSNVbfMsxCb2gC,tissue regeneration,hmgb1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:18881,kg4rd:3146,:34078746:3GNcxiN8Ez52wUAbroYov3,myelodysplastic syndrome,hmgb1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:16971,kg4rd:3146,:34078746:FKFcu4nioCJYm3GPN7osM5,limb-girdle muscular dystrophy,hmgb1,86.95652173913044,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3202,kg4rd:3146,:34078746:JjcrNtbisd3Fkm9Wjat3DG,skeletal muscle atrophy,hmgb1,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1582,kg4rd:8425,:34071145:WUb3DWSuB2QVcBDhRCyWwg,redundant skin,ltbp4,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1654,kg4rd:8425,:34071145:mLnHVwpqjKXcsjeggmuTqm,abnormal heart valve morphology,ltbp4,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12332,:34065946:nJhZzn98qubdg3MdVoPr92,duchenne muscular dystrophy,abnormal autonomic nervous system physiology,1000.0,85.1063829787234
drug_effect,drug,effect/phenotype,kg4rd:230,kg4rd:2370,:34058345:TzDwmuyvDEuqpsdyzo3A3g,pregabalin,poor coordination,1000.0,91.42857142857143
indication,drug,disease,kg4rd:230,kg4rd:10679,:34058345:6Tdyv3nt3p4ynpG5wXMQrZ,pregabalin,duchenne muscular dystrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2088,:34053847:mF8t7MfksmkZubddRfft28,duchenne muscular dystrophy,abnormal lung morphology,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:42310,kg4rd:7175,:34048282:QCUdtdybDBpndnpUTgCPWp,vasoconstriction,tpr,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:30692,:34024777:BkGGn2kzCjupTiS5UVmvh8,duchenne muscular dystrophy,brain neoplasm,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:43218,kg4rd:1324,:34020668:DEqiLqUnWmfz8uKks6Uu7C,neurovascular disorder,muscle weakness,88.88888888888889,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:14895,kg4rd:7402,:33999469:PURe4bbY3S68r59BFRT8Nu,"somatic muscle, invertebrate",utrn,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:51170,kg4rd:10413,:33990626:PpLEzgWce5FaSfpKUVVRox,import into nucleus,yap1,1000.0,85.71428571428572
disease_protein,disease,gene/protein,kg4rd:1010441,kg4rd:10413,:33990626:jsraBN9xFva4vyM5Bxbuno,"cardiomyopathy, dog",yap1,88.88888888888889,85.71428571428572
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6301,:33963617:KEJq3S6EmY3PsfqFYRTH7j,duchenne muscular dystrophy,sars1,93.10344827586206,88.88888888888889
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6722,:33963617:5AB4QsnN5Lt2EtWNbug6WE,duchenne muscular dystrophy,srf,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:387,:33963617:goxovVj2VCXTzp6GPzkGUn,duchenne muscular dystrophy,rhoa,93.10344827586206,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:57591,:33963617:FjtEZycp4k92Y5SEomJpfW,duchenne muscular dystrophy,mrtfa,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4349,:33954789:hWsPs7W4oqYq3iZMgxrGw6,duchenne muscular dystrophy,reduced bone mineral density,1000.0,93.33333333333333
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1642,:33939888:fHqzuYzWwdpLiHXcEp97VR,duchenne muscular dystrophy,pulmonic stenosis,1000.0,88.23529411764706
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2098,:33939888:XjwDo7UMtohqHbyfwKpFGg,duchenne muscular dystrophy,respiratory distress,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2953,:33838091:eog9eFAcJEqxutSZxT7Tze,duchenne muscular dystrophy,vertebral compression fracture,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:10807,:33826161:j4SddoJVpu2qrrdto6sTok,duchenne muscular dystrophy,open bite,1000.0,1000.0
molfunc_protein,molecular_function,gene/protein,kg4rd:9738,kg4rd:1756,:33825942:auDu7pLy3TkbXkgYxVo3Wn,abscisic acid-activated signaling pathway,dmd,91.30434782608697,1000.0
exposure_bioprocess,,biological_process,kg4rd:C007845,kg4rd:40011,:33808773:XcTjhiaahfBATZxWoAsNPa,gingerol,locomotion,1000.0,1000.0
exposure_protein,,gene/protein,kg4rd:C007845,kg4rd:3162,:33808773:9KoKHLeqWtKZLiE5qNmSsJ,gingerol,hmox1,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:14732,kg4rd:2122,:33780374:EzDYrAiXtuYrc4Nj6g4hYX,skeletal muscle atrophy,mecom,85.71428571428572,86.95652173913044
bioprocess_protein,biological_process,gene/protein,kg4rd:70085,kg4rd:124872,:33770101:MHE9rwtUwvjQNZqrzxSsmr,glycosylation,b4galnt2,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:15230,kg4rd:7402,:33770101:jLNssUDAWQJLZrBdZ9BPmr,dorsal vessel heart,utrn,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:14895,kg4rd:1605,:33770101:3EDTsAdZ4MnTcmziWyFEmg,"somatic muscle, invertebrate",dag1,1000.0,85.71428571428572
anatomy_protein_present,anatomy,gene/protein,kg4rd:15230,kg4rd:1605,:33770101:QAzWMpt3VjVzTWnzWZbqKt,dorsal vessel heart,dag1,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1250,:33741226:LZ5LARpQNZXV3GqMvCNU8J,duchenne muscular dystrophy,epilepsy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:11097,:33741226:EAHDs26NG9uQfGaEfBQue4,duchenne muscular dystrophy,epileptic spasm,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16899,kg4rd:11003,:33683712:2SwZnRvMf2CxqCp3vrf7Gy,obsolete duchenne and becker muscular dystrophy,high myopia,89.41176470588236,85.71428571428572
drug_effect,drug,effect/phenotype,kg4rd:83,kg4rd:602,:33675949:N4b2ZqYHPxepFkoZY6wPxb,botulinum toxin type a,ophthalmoplegia,1000.0,88.88888888888889
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:107,:33619882:8bnpYUFGxThrcrRRJH78TX,duchenne muscular dystrophy,adcy1,1000.0,94.44444444444444
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:924,:33619211:Ga9NkZeaBFx423FFCfKTWU,duchenne muscular dystrophy,abnormality of the skeletal system,1000.0,86.27450980392157
anatomy_protein_present,anatomy,gene/protein,kg4rd:2036,kg4rd:1756,:33579366:n3itsokzMUxFtdaiJUwrQa,striated muscle tissue,dmd,89.65517241379311,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:77,:33556541:4KUqezjppS8oQYNwoaZJ6D,duchenne muscular dystrophy,abnormality of the kidney,1000.0,93.75
disease_phenotype_positive,disease,effect/phenotype,kg4rd:18881,kg4rd:1507,:33551221:SYxtSzohckigUc4nUEx9wJ,myelodysplastic syndrome,growth abnormality,85.71428571428572,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1417,:33523015:Ksh4FXzQrNzH6zhj3oDdkE,duchenne muscular dystrophy,x-linked inheritance,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:939,:33471740:9BVNnApnMtUaukMCaSLJDK,duchenne muscular dystrophy,osteoporosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:20110,:33471740:EARJiMkxxtWkLwqXeHVNaz,duchenne muscular dystrophy,bone fracture,1000.0,96.2962962962963
drug_protein,drug,gene/protein,kg4rd:399,kg4rd:251,:33471740:Ntv3C8b34Z3x6UePKQbECe,zoledronic acid,alpg,1000.0,85.71428571428572
drug_protein,drug,gene/protein,kg4rd:630,kg4rd:251,:33471740:k5TYjwZ8h6inhBp7yoP2gU,alendronic acid,alpg,1000.0,85.71428571428572
indication,drug,disease,kg4rd:399,kg4rd:10679,:33471740:RhpmX8WYWTE7jP4Wfh9xnp,zoledronic acid,duchenne muscular dystrophy,1000.0,1000.0
indication,drug,disease,kg4rd:630,kg4rd:10679,:33471740:YdwKjp9yKoXAaTFeMSiNai,alendronic acid,duchenne muscular dystrophy,1000.0,1000.0
indication,drug,disease,kg4rd:1373,kg4rd:10679,:33471740:WEZUFox88tS5hHupdusdVH,calcium,duchenne muscular dystrophy,1000.0,1000.0
indication,drug,disease,kg4rd:136,kg4rd:10679,:33471740:9y7rzi3MjjNWizAayjMHm3,calcitriol,duchenne muscular dystrophy,1000.0,1000.0
cellcomp_protein,cellular_component,gene/protein,kg4rd:5739,kg4rd:118490,:33423297:bbkdKJ6seLAM2hXzDT7moe,mitochondrion,mss51,1000.0,1000.0
